Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
3000,5057,0.01738174750750868,residential,False
3001,218,0.0060972738831107974,service,False
3001,4768,0.01038112583032274,service,False
3002,357,0.015927895233658788,service,False
3002,511,0.0018744868399816316,service,False
3002,5364,0.04235611576470785,service,False
3003,3505,0.0009107307819316645,service,False
3003,4679,0.0027503563376455186,service,False
3004,4692,0.09290233397352432,tertiary,False
3004,5043,0.040392462124289034,tertiary,False
3005,3527,0.03389437579686166,residential,False
3005,4060,0.01318822980791823,residential,False
3005,4741,0.017462184675907655,service,False
3006,2106,0.0006735537132569279,service,False
3006,2211,0.004897542462556311,service,False
3007,4495,0.03592892256488392,primary,True
3008,2177,0.05749422133040132,service,False
3008,2621,0.03994995452912843,residential,False
3008,4006,0.018540022107836437,residential,False
3009,1271,0.014183807986980318,service,False
3009,3252,0.016232931870535417,service,False
3010,1648,0.014587592035990207,service,False
3010,2595,0.049085989046661026,tertiary,False
3010,3469,0.020858409492959314,tertiary,False
3011,4062,0.015499902268435697,service,False
3011,4247,0.06339328499806339,primary,True
3012,1360,0.02575432597884193,service,False
3012,3356,0.01696197365240218,service,False
3013,416,0.02406441073459644,tertiary,False
3013,500,0.012359275521742968,tertiary,False
3014,1673,0.013820265685462076,residential,False
3014,4915,0.04336947828555841,residential,False
3015,3229,0.00876777155817552,service,False
3015,4289,0.020777792212328162,service,False
3016,2085,0.02323735979308,tertiary,False
3016,3115,0.028906793237916055,tertiary,False
3016,4143,0.024800440777737187,secondary,False
3016,5247,0.016462099209854707,secondary,False
3017,910,0.019869844248628258,service,False
3017,1550,0.026534631016099434,residential,False
3017,1716,0.016541087087791777,residential,False
3018,695,0.01996015245857192,service,False
3018,997,0.008398002780152755,service,False
3019,4305,0.012303523192025283,service,False
3020,209,0.006111015716350962,service,False
3020,5252,0.01019247933401927,service,False
3021,4923,0.005882211619499645,service,False
3021,5548,0.08021602075301944,service,False
3022,143,0.015137207987748149,service,False
3022,1989,0.0023958433588156906,service,False
3023,2739,0.02123556510366561,residential,False
3023,4652,0.019247550119623327,residential,False
3024,4482,0.007349710270947391,residential,True
3025,1493,0.016834456126886086,primary,True
3026,4872,0.04746273165061587,residential,True
3027,2520,0.015771288062756215,service,False
3028,1146,0.013755894279782651,tertiary,False
3028,3282,0.09774505602456965,tertiary,False
3029,4349,0.021719770262487514,service,False
3029,5681,0.003056730197642052,service,False
3030,1813,0.024394390516134727,service,False
3030,3080,0.01069377105878358,service,False
3031,790,0.024125280133047707,tertiary,True
3032,1530,0.015419015678309458,primary_link,True
3033,2607,0.044447669313468184,service,False
3033,3605,0.011450621249613466,service,False
3034,3091,0.017660911469408302,service,False
3034,3568,0.015607783073563041,service,False
3035,827,0.019950884162881617,secondary,False
3035,2679,0.01249396656826734,secondary,False
3036,3345,0.04642690045552283,service,False
3036,5467,0.03768636399306602,service,False
3037,1693,0.008506688269671214,residential,False
3037,2130,0.004564079004022047,residential,False
3038,1162,0.017825702990807418,residential,False
3038,3958,0.008696496661914627,residential,False
3038,5621,0.009285455323165008,service,False
3039,1229,0.02051221960670835,residential,False
3039,2032,0.023841575646911955,residential,False
3040,4195,0.005312523177714963,primary_link,True
3041,5108,0.014454328967293005,residential,True
3042,2321,0.01034998236032848,service,False
3042,5004,0.014024261930343673,service,False
3042,5630,0.011823299546806498,service,False
3043,2538,0.005979534434406099,service,False
3043,3502,0.012852355452087705,service,False
3044,4086,0.011284591672387182,residential,True
3044,5470,0.0402172536806961,service,False
3045,3981,0.01495383069511398,secondary,True
3046,505,0.014545100167487635,service,False
3046,2026,0.00966681064494649,service,False
3046,3979,0.0189854180265815,service,False
3047,787,0.0015603979239410012,service,False
3047,1819,0.002370484302300948,service,False
3048,1150,0.01308179833125782,service,False
3048,4284,0.011825887358678048,service,False
3049,323,0.016029363551531315,tertiary,True
3050,4389,0.005846032914219972,service,False
3050,5320,0.027845363468576627,service,False
3051,2200,0.008160056554424852,service,False
3051,4123,0.05908378722623448,service,False
3052,1089,0.010969927771310353,service,False
3052,4647,0.00865421689157542,service,False
3053,268,0.03155550280423993,residential,False
3053,2150,0.03030454326378722,residential,False
3053,5570,0.015062189467893504,residential,False
3054,5257,0.013369133903952182,tertiary,False
3054,5381,0.011852633346770792,tertiary,False
3054,5389,0.0047767961127023984,service,False
3055,2832,0.0039051015579972593,service,False
3056,2297,0.0005562630143098039,residential,False
3056,4489,0.0010119608078323502,residential,False
3057,4930,0.03663175033676707,service,False
3058,1069,0.013422902434360378,service,False
3059,1942,0.015871710487309506,residential,False
3059,2204,0.006345500531840695,residential,False
3060,468,0.007037815247659753,residential,False
3060,2455,0.014423991978450327,tertiary,False
3060,2574,0.011671008962195329,tertiary,False
3061,227,0.005485519243925089,service,False
3061,3170,0.04348518075143983,service,False
3062,1476,0.01049687267029198,service,False
3063,1628,0.006316562636435905,service,False
3063,1874,0.03218103205470623,service,False
3064,2644,0.006705757965535198,service,False
3064,4800,0.0016398105925495142,service,False
3065,157,0.01064337951675528,service,False
3065,1440,0.00988151805896316,service,False
3065,2891,0.011719318495156603,service,False
3066,51,0.0058744030603222275,residential,False
3066,5315,0.017188197134746522,residential,False
3067,600,0.04416529685404596,tertiary,False
3067,2115,0.003914234162182078,service,False
3067,3283,0.011132354402119718,tertiary,False
3068,675,0.020154522947511435,residential,False
3068,4703,0.019583862021914804,residential,False
3069,2837,0.023659694682838642,service,False
3069,4663,0.02092390066927741,service,False
3070,30,0.014249822215918015,secondary,False
3070,1244,0.005103549316937824,secondary,False
3070,1675,0.005364805291466068,service,False
3071,263,0.035756123722079966,residential,True
3072,2199,0.004344235493495707,service,False
3072,3172,0.005242849760273429,service,False
3073,561,0.007818885670056288,residential,False
3073,5363,0.01152871721123774,residential,False
3074,4163,0.009862923020998665,service,False
3074,4188,0.012533387875700288,service,False
3075,1017,0.003975084148283477,service,False
3075,4965,0.002395451509670579,service,False
3076,221,0.010399078919672759,service,False
3076,2304,0.03653137758814523,service,False
3077,958,0.014727722299463545,service,False
3077,5488,0.0022424227640026667,service,False
3078,5372,0.05233980102973007,service,False
3079,393,0.009621820695901994,primary,True
3080,3030,0.01069377105878358,service,False
3080,3439,0.015929055441910422,service,False
3080,5211,0.024727761767225038,service,False
3081,2916,0.006870839876079084,service,True
3081,4250,0.008790464549006054,service,False
3082,3326,0.00333884191789194,residential,False
3082,4069,0.004134512028548628,residential,False
3083,1976,0.0404704788767282,service,False
3084,222,0.01606648061087259,service,False
3084,4858,0.02057421164076591,service,False
3085,3643,0.036762316170731175,primary,True
3086,2287,0.014545509319824863,residential,False
3086,4573,0.038643181084149804,residential,False
3087,299,0.009452767025619816,service,False
3087,2957,0.012301364098860772,service,False
3087,4782,0.013173994734449206,service,False
3088,725,0.014077504812268634,service,False
3088,5061,0.01789971149673513,service,False
3089,2084,0.016929693393666723,service,False
3090,1018,0.002295455477016926,service,False
3090,1827,0.03458368735386782,service,False
3090,5715,0.00447440901336788,service,False
3091,156,0.027858143669783692,residential,False
3091,3034,0.017660911469408302,service,False
3091,5473,0.10176005757913732,residential,False
3092,2837,0.0173208746716799,service,False
3092,4663,0.02524666592831849,service,False
3093,1698,0.03687243710346723,service,False
3093,4966,0.012387132226012393,service,False
3093,5094,0.013988321771806275,service,False
3094,1514,0.022286184097438575,residential,False
3094,1729,0.004818968949925032,residential,False
3094,3143,0.006946860401497772,residential,False
3095,1490,0.017451267956076363,residential,False
3095,4334,0.014387392293349927,residential,False
3095,4650,0.01892141485972774,residential,False
3096,1939,0.016184625968661593,service,False
3096,5704,0.02328857788682874,service,False
3097,123,0.029907122794437645,service,False
3097,1380,0.028045559061581436,service,False
3098,3978,0.015626939417210477,service,False
3098,5349,0.013366645162919947,service,False
3099,1534,0.012047334417454092,service,True
3100,2955,0.022925453456487176,service,False
3100,5623,0.004840564975996586,service,False
3101,1267,0.0020552836423563506,service,False
3101,1633,0.040756547514866986,service,False
3102,5493,0.05981342858821253,residential,False
3103,331,0.007961989846136134,residential,False
3103,4037,0.012114803934096365,residential,False
3104,224,0.010917537955787196,tertiary,False
3104,1432,0.014334230177445484,residential,True
3104,5016,0.015302866913782284,tertiary,False
3105,1323,0.00255186799153137,service,False
3105,2218,0.0021067837309227304,service,False
3106,1632,0.004217364513142362,service,False
3106,2949,0.07340022690819584,service,False
3107,146,0.0015193956715888626,service,False
3107,450,0.034605787097467935,service,False
3107,1649,0.011612990873364511,service,False
3108,5312,0.03430335360719241,service,False
3109,1496,0.004095711294761517,service,False
3109,1788,0.009721373616926536,service,False
3109,3688,0.016123128269732015,service,False
3110,3503,0.000829747603863966,service,False
3110,5330,0.0005182529028240886,service,False
3111,5154,0.006312721537580774,service,False
3111,5702,0.016903863598107676,service,False
3112,2452,0.0345247344792122,residential,False
3112,3836,0.053968264282134304,residential,False
3113,1253,0.05236223558899973,service,False
3114,1204,0.06839388747050551,service,False
3114,4892,0.02665274785112932,service,False
3114,5206,0.08936017652565112,residential,False
3115,3016,0.028906793237916055,tertiary,False
3115,5183,0.16809946032923354,tertiary,False
3116,33,0.0843082283428613,service,False
3116,217,0.04486806342512773,tertiary,False
3116,4431,0.024738841033393997,tertiary,False
3116,4933,0.06303342464896639,service,False
3117,2253,0.010890659642460462,service,False
3117,4032,0.053579757694725956,service,False
3118,413,0.004129470023994952,service,False
3118,935,0.04093801770225237,service,False
3118,4620,0.010253038913533066,service,False
3119,1321,0.03657633529396453,service,False
3119,1813,0.012509479604898217,service,False
3119,3367,0.0376008524896042,service,False
3120,4740,0.009596324294410237,service,False
3120,5480,0.01305346021448649,service,False
3121,2738,0.041414160569950814,residential,False
3121,5709,0.02751583501043617,residential,False
3122,2942,0.013359726206396414,service,False
3122,5197,0.034606581252346356,service,False
3123,4342,0.014066627063012002,service,False
3123,4472,0.030474661015588957,service,False
3124,1547,0.05150649507673501,service,False
3124,2511,0.009153399673513352,service,False
3125,1646,0.0039809971891531706,service,False
3125,3496,0.0055166983507599285,tertiary,False
3125,4801,0.06346541026438632,tertiary,False
3126,2544,0.0313977030135024,secondary,False
3126,3778,0.006917199168930063,secondary,False
3127,1039,0.04760544229058848,service,False
3127,3979,0.006438835764243056,tertiary,False
3127,4455,0.011557718271187165,tertiary,False
3128,302,0.003786418773862626,tertiary,False
3128,709,0.004532238106696394,tertiary,False
3129,4390,0.06995301852077225,residential,False
3129,5701,0.034131029623449376,residential,False
3130,838,0.02679759004768192,service,False
3130,911,0.04679284598324435,service,False
3131,1796,0.007691766041133141,residential,False
3131,3501,0.059451202234004706,secondary,True
3132,4443,0.16875229872545125,residential,False
3132,4562,0.006463300400495579,residential,False
3133,1304,0.0036533001429179188,service,False
3133,5098,0.005634857719642565,service,False
3134,2152,0.052670035636601206,residential,False
3135,950,0.0035610692944827316,residential,False
3135,3195,0.014285896255641702,residential,False
